timestamp,station_id,anomaly_type,description
2026-08-29T11:53:14.602523,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:14.604586,AWS_JAI,dropout,Reading dropped
2026-08-29T11:53:14.605258,AWS_LKO,spike,humidity spiked by -20.41
2026-08-29T11:53:14.606602,AWS_NAG,drift,Temperature drifted by 0.87
2026-08-29T11:53:14.608762,AWS_BHO,drift,Temperature drifted by 0.81
2026-08-29T11:53:14.609863,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:14.610903,AWS_TRV,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:14.611725,AWS_VTZ,drift,Temperature drifted by 0.35
2026-08-29T11:53:14.613152,AWS_IXC,drift,Temperature drifted by 2.64
2026-08-29T11:53:14.614025,AWS_BBI,frozen_value,Values frozen
2026-08-29T11:53:14.615082,AWS_IXR,drift,Temperature drifted by 3.78
2026-08-29T11:53:16.617727,AWS_MUM,drift,Temperature drifted by 1.31
2026-08-29T11:53:16.621419,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:16.624213,AWS_HYD,drift,Temperature drifted by 1.52
2026-08-29T11:53:16.627035,AWS_PNQ,drift,Temperature drifted by 1.84
2026-08-29T11:53:16.628484,AWS_AMD,frozen_value,Values frozen
2026-08-29T11:53:16.630790,AWS_NAG,drift,Temperature drifted by 1.12
2026-08-29T11:53:16.632447,AWS_BHO,drift,Temperature drifted by 1.00
2026-08-29T11:53:16.633462,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:16.634617,AWS_VTZ,drift,Temperature drifted by 0.61
2026-08-29T11:53:16.636407,AWS_IXC,drift,Temperature drifted by 3.04
2026-08-29T11:53:16.638782,AWS_BBI,frozen_value,Values frozen
2026-08-29T11:53:18.642093,AWS_MUM,drift,Temperature drifted by 1.71
2026-08-29T11:53:18.645647,AWS_DEL,dropout,Reading dropped
2026-08-29T11:53:18.647393,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:18.649957,AWS_HYD,drift,Temperature drifted by 1.70
2026-08-29T11:53:18.653349,AWS_PNQ,drift,Temperature drifted by 1.95
2026-08-29T11:53:18.659698,AWS_LKO,dropout,Reading dropped
2026-08-29T11:53:18.662199,AWS_NAG,drift,Temperature drifted by 1.27
2026-08-29T11:53:18.665261,AWS_BHO,drift,Temperature drifted by 1.36
2026-08-29T11:53:18.667458,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:18.670233,AWS_TRV,spike,temperature spiked by 29.70
2026-08-29T11:53:18.672876,AWS_VTZ,drift,Temperature drifted by 1.05
2026-08-29T11:53:18.678186,AWS_IXC,drift,Temperature drifted by 3.54
2026-08-29T11:53:18.682022,AWS_GAU,spike,temperature spiked by 20.41
2026-08-29T11:53:20.688742,AWS_MUM,drift,Temperature drifted by 1.84
2026-08-29T11:53:20.701109,AWS_DEL,dropout,Reading dropped
2026-08-29T11:53:20.714268,AWS_HYD,drift,Temperature drifted by 1.90
2026-08-29T11:53:20.721162,AWS_CCU,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:20.734924,AWS_PNQ,drift,Temperature drifted by 2.41
2026-08-29T11:53:20.752029,AWS_JAI,drift,Temperature drifted by 0.23
2026-08-29T11:53:20.762523,AWS_LKO,dropout,Reading dropped
2026-08-29T11:53:20.766476,AWS_KNP,spike,humidity spiked by -20.56
2026-08-29T11:53:20.780803,AWS_NAG,drift,Temperature drifted by 1.54
2026-08-29T11:53:20.802406,AWS_BHO,drift,Temperature drifted by 1.51
2026-08-29T11:53:20.832184,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:20.850322,AWS_TRV,frozen_value,Values frozen
2026-08-29T11:53:20.865941,AWS_VTZ,drift,Temperature drifted by 1.21
2026-08-29T11:53:20.878169,AWS_IXC,drift,Temperature drifted by 3.89
2026-08-29T11:53:20.897105,AWS_BBI,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:20.911667,AWS_MYQ,drift,Temperature drifted by 0.28
2026-08-29T11:53:22.917821,AWS_MUM,drift,Temperature drifted by 2.32
2026-08-29T11:53:22.929495,AWS_DEL,dropout,Reading dropped
2026-08-29T11:53:22.949294,AWS_HYD,drift,Temperature drifted by 2.02
2026-08-29T11:53:22.970049,AWS_PNQ,drift,Temperature drifted by 2.67
2026-08-29T11:53:23.015142,AWS_JAI,drift,Temperature drifted by 0.37
2026-08-29T11:53:23.030861,AWS_LKO,dropout,Reading dropped
2026-08-29T11:53:23.036052,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:23.037821,AWS_NAG,drift,Temperature drifted by 1.86
2026-08-29T11:53:23.064762,AWS_BHO,dropout,Reading dropped
2026-08-29T11:53:23.066866,AWS_COK,frozen_value,Values frozen
2026-08-29T11:53:23.098285,AWS_TRV,frozen_value,Values frozen
2026-08-29T11:53:23.126391,AWS_VTZ,drift,Temperature drifted by 1.55
2026-08-29T11:53:23.142814,AWS_PAT,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:23.152308,AWS_IXC,drift,Temperature drifted by 4.04
2026-08-29T11:53:23.185862,AWS_MYQ,drift,Temperature drifted by 0.59
2026-08-29T11:53:25.205009,AWS_BLR,dropout,Reading dropped
2026-08-29T11:53:25.209975,AWS_HYD,drift,Temperature drifted by 2.32
2026-08-29T11:53:25.213698,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:25.219735,AWS_CCU,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:25.230052,AWS_PNQ,drift,Temperature drifted by 3.13
2026-08-29T11:53:25.253814,AWS_JAI,drift,Temperature drifted by 0.61
2026-08-29T11:53:25.269172,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:25.283034,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:25.286338,AWS_NAG,drift,Temperature drifted by 2.04
2026-08-29T11:53:25.310779,AWS_BHO,dropout,Reading dropped
2026-08-29T11:53:25.317786,AWS_TRV,frozen_value,Values frozen
2026-08-29T11:53:25.322584,AWS_VTZ,drift,Temperature drifted by 1.96
2026-08-29T11:53:25.333501,AWS_IXC,drift,Temperature drifted by 4.30
2026-08-29T11:53:25.337149,AWS_BBI,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:25.350984,AWS_MYQ,drift,Temperature drifted by 0.90
2026-08-29T11:53:27.366340,AWS_MUM,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:27.381357,AWS_BLR,dropout,Reading dropped
2026-08-29T11:53:27.388214,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:27.411202,AWS_JAI,drift,Temperature drifted by 0.91
2026-08-29T11:53:27.415333,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:27.419521,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:27.427711,AWS_NAG,drift,Temperature drifted by 2.33
2026-08-29T11:53:27.446050,AWS_BHO,dropout,Reading dropped
2026-08-29T11:53:27.452580,AWS_TRV,frozen_value,Values frozen
2026-08-29T11:53:27.460238,AWS_VTZ,drift,Temperature drifted by 2.46
2026-08-29T11:53:27.465729,AWS_PAT,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:27.483497,AWS_IXR,drift,Temperature drifted by 0.22
2026-08-29T11:53:27.493379,AWS_MYQ,drift,Temperature drifted by 1.35
2026-08-29T11:53:29.511939,AWS_MUM,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:29.515546,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:29.518564,AWS_JAI,drift,Temperature drifted by 1.28
2026-08-29T11:53:29.519354,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:29.520944,AWS_NAG,drift,Temperature drifted by 2.65
2026-08-29T11:53:29.524516,AWS_TRV,frozen_value,Values frozen
2026-08-29T11:53:29.526403,AWS_VTZ,drift,Temperature drifted by 2.56
2026-08-29T11:53:29.528175,AWS_IXC,spike,pressure spiked by 82.92
2026-08-29T11:53:29.529933,AWS_IXR,drift,Temperature drifted by 0.52
2026-08-29T11:53:29.531078,AWS_MYQ,drift,Temperature drifted by 1.65
2026-08-29T11:53:31.532968,AWS_MUM,spike,temperature spiked by -13.07
2026-08-29T11:53:31.537472,AWS_BLR,drift,Temperature drifted by 0.21
2026-08-29T11:53:31.544261,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:31.547884,AWS_CCU,dropout,Reading dropped
2026-08-29T11:53:31.554008,AWS_JAI,drift,Temperature drifted by 1.64
2026-08-29T11:53:31.557429,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:31.561470,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:31.569123,AWS_VTZ,drift,Temperature drifted by 0.50
2026-08-29T11:53:31.579205,AWS_IXR,drift,Temperature drifted by 0.82
2026-08-29T11:53:31.582330,AWS_MYQ,drift,Temperature drifted by 1.76
2026-08-29T11:53:33.590748,AWS_BLR,drift,Temperature drifted by 0.48
2026-08-29T11:53:33.593283,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:33.597063,AWS_JAI,drift,Temperature drifted by 1.79
2026-08-29T11:53:33.598149,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:33.600071,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:33.603755,AWS_TRV,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:33.604920,AWS_VTZ,drift,Temperature drifted by 0.76
2026-08-29T11:53:33.608312,AWS_IXR,drift,Temperature drifted by 1.14
2026-08-29T11:53:33.609869,AWS_MYQ,drift,Temperature drifted by 2.15
2026-08-29T11:53:35.613191,AWS_DEL,dropout,Reading dropped
2026-08-29T11:53:35.615003,AWS_BLR,drift,Temperature drifted by 0.76
2026-08-29T11:53:35.618246,AWS_HYD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:35.622697,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:35.633288,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:35.636719,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:35.643536,AWS_COK,drift,Temperature drifted by 0.47
2026-08-29T11:53:35.647428,AWS_VTZ,drift,Temperature drifted by 1.02
2026-08-29T11:53:35.655376,AWS_IXR,drift,Temperature drifted by 1.31
2026-08-29T11:53:35.659076,AWS_MYQ,drift,Temperature drifted by 2.64
2026-08-29T11:53:37.664919,AWS_DEL,dropout,Reading dropped
2026-08-29T11:53:37.666193,AWS_BLR,drift,Temperature drifted by 1.05
2026-08-29T11:53:37.668479,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:37.674540,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:37.676340,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:37.677617,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:37.679970,AWS_COK,drift,Temperature drifted by 0.61
2026-08-29T11:53:37.681179,AWS_TRV,drift,Temperature drifted by 0.13
2026-08-29T11:53:37.682713,AWS_VTZ,drift,Temperature drifted by 1.18
2026-08-29T11:53:37.683640,AWS_PAT,drift,Temperature drifted by 0.25
2026-08-29T11:53:37.686314,AWS_IXR,drift,Temperature drifted by 1.53
2026-08-29T11:53:37.687857,AWS_MYQ,drift,Temperature drifted by 2.76
2026-08-29T11:53:39.691360,AWS_BLR,drift,Temperature drifted by 1.48
2026-08-29T11:53:39.693677,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:39.698048,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:39.699523,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:39.700361,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:39.701935,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:39.703625,AWS_COK,drift,Temperature drifted by 0.99
2026-08-29T11:53:39.704929,AWS_TRV,drift,Temperature drifted by 0.25
2026-08-29T11:53:39.706167,AWS_VTZ,drift,Temperature drifted by 1.67
2026-08-29T11:53:39.707594,AWS_PAT,drift,Temperature drifted by 0.74
2026-08-29T11:53:39.711082,AWS_IXR,drift,Temperature drifted by 1.80
2026-08-29T11:53:39.712567,AWS_MYQ,drift,Temperature drifted by 3.24
2026-08-29T11:53:41.716408,AWS_BLR,drift,Temperature drifted by 1.59
2026-08-29T11:53:41.722565,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:41.733487,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:53:41.738330,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:41.742337,AWS_IDR,dropout,Reading dropped
2026-08-29T11:53:41.745893,AWS_COK,drift,Temperature drifted by 1.10
2026-08-29T11:53:41.748981,AWS_TRV,drift,Temperature drifted by 0.45
2026-08-29T11:53:41.751657,AWS_VTZ,drift,Temperature drifted by 1.87
2026-08-29T11:53:41.754914,AWS_PAT,drift,Temperature drifted by 1.07
2026-08-29T11:53:41.760435,AWS_BBI,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:41.763353,AWS_GAU,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:41.766810,AWS_MYQ,drift,Temperature drifted by 3.59
2026-08-29T11:53:43.772284,AWS_MUM,dropout,Reading dropped
2026-08-29T11:53:43.774994,AWS_BLR,drift,Temperature drifted by 1.94
2026-08-29T11:53:43.776738,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:43.777728,AWS_CCU,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:43.778837,AWS_PNQ,drift,Temperature drifted by 0.41
2026-08-29T11:53:43.780711,AWS_JAI,drift,Temperature drifted by 0.38
2026-08-29T11:53:43.782398,AWS_LKO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:43.783783,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:43.784883,AWS_IDR,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:43.787104,AWS_COK,drift,Temperature drifted by 1.26
2026-08-29T11:53:43.788155,AWS_TRV,drift,Temperature drifted by 0.58
2026-08-29T11:53:43.789058,AWS_VTZ,drift,Temperature drifted by 2.10
2026-08-29T11:53:43.790505,AWS_PAT,drift,Temperature drifted by 1.26
2026-08-29T11:53:45.795609,AWS_MUM,dropout,Reading dropped
2026-08-29T11:53:45.799060,AWS_BLR,drift,Temperature drifted by 2.07
2026-08-29T11:53:45.803022,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:45.805980,AWS_CCU,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:45.812050,AWS_PNQ,drift,Temperature drifted by 0.72
2026-08-29T11:53:45.816119,AWS_AMD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:45.823630,AWS_JAI,drift,Temperature drifted by 0.72
2026-08-29T11:53:45.831047,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:45.834149,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:45.841518,AWS_TRV,drift,Temperature drifted by 0.96
2026-08-29T11:53:45.844995,AWS_VTZ,drift,Temperature drifted by 2.60
2026-08-29T11:53:45.847569,AWS_PAT,drift,Temperature drifted by 1.72
2026-08-29T11:53:47.858081,AWS_BLR,drift,Temperature drifted by 2.27
2026-08-29T11:53:47.859089,AWS_HYD,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:47.860013,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:47.861457,AWS_PNQ,drift,Temperature drifted by 1.05
2026-08-29T11:53:47.863085,AWS_JAI,drift,Temperature drifted by 1.09
2026-08-29T11:53:47.864948,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:47.865573,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:53:47.867998,AWS_TRV,drift,Temperature drifted by 1.20
2026-08-29T11:53:47.869118,AWS_VTZ,drift,Temperature drifted by 3.04
2026-08-29T11:53:47.870011,AWS_PAT,drift,Temperature drifted by 2.20
2026-08-29T11:53:49.876308,AWS_DEL,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:49.879649,AWS_BLR,spike,temperature spiked by 24.44
2026-08-29T11:53:49.882937,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:49.887067,AWS_CCU,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:49.889241,AWS_PNQ,drift,Temperature drifted by 1.17
2026-08-29T11:53:49.895723,AWS_JAI,drift,Temperature drifted by 1.28
2026-08-29T11:53:49.899454,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:49.904103,AWS_BHO,spatial_outlier,Deviating from spatial trend
2026-08-29T11:53:49.909459,AWS_TRV,drift,Temperature drifted by 1.36
2026-08-29T11:53:49.911859,AWS_VTZ,drift,Temperature drifted by 3.38
2026-08-29T11:53:49.913567,AWS_PAT,drift,Temperature drifted by 2.60
2026-08-29T11:53:49.919766,AWS_IXR,dropout,Reading dropped
2026-08-29T11:53:51.924754,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:53:51.926456,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:51.928268,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:51.929728,AWS_PNQ,drift,Temperature drifted by 1.48
2026-08-29T11:53:51.933774,AWS_JAI,drift,Temperature drifted by 1.39
2026-08-29T11:53:51.936051,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:51.938454,AWS_BHO,spike,temperature spiked by -29.85
2026-08-29T11:53:51.942607,AWS_TRV,drift,Temperature drifted by 1.56
2026-08-29T11:53:51.945988,AWS_PAT,drift,Temperature drifted by 2.91
2026-08-29T11:53:51.949261,AWS_GAU,spike,pressure spiked by -85.28
2026-08-29T11:53:51.950862,AWS_IXR,dropout,Reading dropped
2026-08-29T11:53:51.951705,AWS_MYQ,spike,temperature spiked by -24.76
2026-08-29T11:53:51.953365,AWS_CJB,drift,Temperature drifted by 0.42
2026-08-29T11:53:53.956550,AWS_MUM,dropout,Reading dropped
2026-08-29T11:53:53.957540,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:53:53.960097,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:53.963540,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:53:53.966188,AWS_CCU,frozen_value,Values frozen
2026-08-29T11:53:53.969413,AWS_PNQ,drift,Temperature drifted by 1.66
2026-08-29T11:53:53.975695,AWS_JAI,drift,Temperature drifted by 1.86
2026-08-29T11:53:53.980245,AWS_KNP,dropout,Reading dropped
2026-08-29T11:53:53.983074,AWS_NAG,dropout,Reading dropped
2026-08-29T11:53:53.987802,AWS_TRV,drift,Temperature drifted by 1.76
2026-08-29T11:53:53.992868,AWS_PAT,drift,Temperature drifted by 3.37
2026-08-29T11:53:53.995882,AWS_IXC,dropout,Reading dropped
2026-08-29T11:53:53.998983,AWS_IXR,dropout,Reading dropped
2026-08-29T11:53:54.001325,AWS_CJB,drift,Temperature drifted by 0.84
2026-08-29T11:53:56.004096,AWS_MUM,dropout,Reading dropped
2026-08-29T11:53:56.004922,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:53:56.006687,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:56.009922,AWS_CCU,frozen_value,Values frozen
2026-08-29T11:53:56.015016,AWS_KNP,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:56.017000,AWS_NAG,dropout,Reading dropped
2026-08-29T11:53:56.018209,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:56.021972,AWS_TRV,drift,Temperature drifted by 2.11
2026-08-29T11:53:56.026275,AWS_PAT,drift,Temperature drifted by 3.47
2026-08-29T11:53:56.028868,AWS_IXC,dropout,Reading dropped
2026-08-29T11:53:56.034801,AWS_CJB,drift,Temperature drifted by 1.13
2026-08-29T11:53:58.037479,AWS_MUM,dropout,Reading dropped
2026-08-29T11:53:58.038606,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:53:58.041310,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:53:58.044557,AWS_CCU,frozen_value,Values frozen
2026-08-29T11:53:58.047447,AWS_STV,dropout,Reading dropped
2026-08-29T11:53:58.049580,AWS_LKO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:53:58.052728,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:53:58.057551,AWS_TRV,drift,Temperature drifted by 2.27
2026-08-29T11:53:58.060073,AWS_PAT,drift,Temperature drifted by 3.74
2026-08-29T11:53:58.061785,AWS_IXC,dropout,Reading dropped
2026-08-29T11:53:58.065118,AWS_CJB,drift,Temperature drifted by 1.38
2026-08-29T11:54:00.069970,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:54:00.074162,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:54:00.078781,AWS_HYD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:54:00.083628,AWS_CCU,frozen_value,Values frozen
2026-08-29T11:54:00.087444,AWS_PNQ,dropout,Reading dropped
2026-08-29T11:54:00.090662,AWS_STV,dropout,Reading dropped
2026-08-29T11:54:00.096079,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:54:00.098806,AWS_KNP,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:54:00.101289,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:54:00.104506,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:54:00.113659,AWS_PAT,drift,Temperature drifted by 3.96
2026-08-29T11:54:00.117364,AWS_BBI,spatial_outlier,Deviating from spatial trend
2026-08-29T11:54:00.125042,AWS_CJB,drift,Temperature drifted by 1.86
2026-08-29T11:54:02.129782,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:54:02.130958,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:54:02.132888,AWS_CCU,frozen_value,Values frozen
2026-08-29T11:54:02.136942,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:54:02.138126,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:54:02.138904,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:54:02.142281,AWS_PAT,drift,Temperature drifted by 4.12
2026-08-29T11:54:04.147581,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:54:04.154687,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:54:04.160931,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:54:04.167596,AWS_STV,frozen_value,Values frozen
2026-08-29T11:54:04.170758,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:54:04.175105,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:54:04.177797,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:54:04.181649,AWS_COK,dropout,Reading dropped
2026-08-29T11:54:04.190293,AWS_PAT,drift,Temperature drifted by 4.29
2026-08-29T11:54:04.195628,AWS_GAU,drift,Temperature drifted by 0.37
2026-08-29T11:54:06.204479,AWS_DEL,frozen_value,Values frozen
2026-08-29T11:54:06.205745,AWS_BLR,frozen_value,Values frozen
2026-08-29T11:54:06.208062,AWS_MAA,frozen_value,Values frozen
2026-08-29T11:54:06.209504,AWS_CCU,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T11:54:06.211052,AWS_AMD,dropout,Reading dropped
2026-08-29T11:54:06.212175,AWS_STV,frozen_value,Values frozen
2026-08-29T11:54:06.213820,AWS_LKO,frozen_value,Values frozen
2026-08-29T11:54:06.215221,AWS_NAG,frozen_value,Values frozen
2026-08-29T11:54:06.216465,AWS_IDR,frozen_value,Values frozen
2026-08-29T11:54:06.218906,AWS_COK,dropout,Reading dropped
2026-08-29T11:54:06.221185,AWS_IXC,spatial_outlier,Deviating from spatial trend
2026-08-29T11:54:06.223017,AWS_BBI,drift,Temperature drifted by 0.33
